Nome: SAO GABRIEL
Codigo Estacao: A832
Latitude: -30.34138888
Longitude: -54.31083333
Altitude: 114.89
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2024-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2017-01-31;13;229,8;998,5;24,8;11,2;2,5;
2017-02-28;15;248;997,9;24,8;6,2;1,9;
2017-03-31;8;221,8;1001,2;22,6;7,1;2,6;
2017-04-30;14;100,4;1002,5;19,2;8;2,6;
2017-05-31;18;238;1002,9;17,2;9,7;2,4;
2017-06-30;14;106,6;1004,5;15,4;6,5;2,3;
2017-07-31;7;26,2;1008,7;15,9;7,3;2,3;
2017-08-31;16;210,2;1003,5;16,8;9,7;2,8;
2017-09-30;15;146,4;1003,7;20;7,3;2,8;
2017-10-31;16;278,8;999,4;19,3;10;2,8;
2017-11-30;7;67;999;21;7,3;2,4;
2017-12-31;9;131;997,4;25;9,3;2,4;
2018-01-31;13;173,2;997,8;24,9;7;2,5;
2018-02-28;6;47;999,5;24;7,4;2,2;
2018-03-31;6;null;998,9;22,3;7,6;2;
2018-04-30;2;null;1003;22,6;7,8;2;
2018-05-31;12;null;1004,6;16,9;7,8;2,2;
2018-06-30;15;117,4;1006,1;11,3;5,7;1,8;
2018-07-31;16;79;1005,8;12,9;8,4;2,5;
2018-08-31;15;149,6;1006,5;12,8;7,6;2,6;
2018-09-30;16;265,4;1001,5;18,8;9,4;2,9;
2018-10-31;8;107,8;1001,3;19,6;6,9;2,8;
2018-11-30;8;237,8;999,2;22,9;7,9;2,9;
2018-12-31;13;232;999,1;23,5;8;2,4;
2019-01-31;17;448,4;998,9;25,3;8,6;2,5;
2019-02-28;8;75;999,5;24,1;6,3;2,3;
2019-03-31;9;96,2;1002;22;7,7;2,1;
2019-04-30;10;143,2;1001,4;20,7;6,4;1,8;
2019-05-31;19;157,2;1002,8;17,8;6,5;2;
2019-06-30;11;47,4;1004,2;17,1;7,3;2;
2019-07-31;16;237,2;1006,2;12,5;7;1,9;
2019-08-31;13;93,6;1007,8;14;7,8;2,3;
2019-09-30;8;110;1003,7;16,1;7,8;2,4;
2019-10-31;17;392,8;1000,9;19,9;8,8;2,8;
2019-11-30;8;104,4;999;22,6;7,4;2,7;
2019-12-31;5;26,8;998,1;24,8;9,1;2,3;
2020-01-31;7;86;997,8;25,2;6,4;2,6;
2020-02-29;3;48;1000,1;24,4;7,6;2,5;
2020-03-31;4;36,6;1001,1;25,2;7,2;2,3;
2020-04-30;5;13,6;1003,9;19,7;8,5;2,3;
2020-05-31;10;195,6;1003,8;15,3;8,2;1,8;
2020-06-30;13;116,2;1002,6;14,9;7,9;2,3;
2020-07-31;8;82;1004,6;12,3;7,4;2,2;
2020-08-31;8;56,8;1005,1;15,2;7,5;2,4;
2020-09-30;11;109,2;1003,1;16,2;7,4;2,6;
2020-10-31;9;68,8;1001,1;19,4;9;2,9;
2020-11-30;5;74,8;1001,2;22,1;8,3;2,8;
