Data,day_of_week,month,quarter,year,is_month_start,is_month_end,is_quarter_end,Target,Abertura_shifted,Máxima_shifted,Mínima_shifted,Último_shifted,Volume_shifted,MA_5_shifted,MA_10_shifted,MA_20_shifted,MA_50_shifted,BB_Upper_shifted,BB_Lower_shifted,BB_Width_shifted,BB_Position_shifted,RSI_shifted,MACD_shifted,Signal_Line_shifted,atr_5_shifted,atr_10_shifted,atr_20_shifted,volatility_5_shifted,volatility_10_shifted,volatility_20_shifted,Price_Range_shifted,Price_Position_shifted,Gap_shifted,hl_close_ratio_shifted,true_range_shifted,high_close_prev_shifted,low_close_prev_shifted,returns_shifted,Variacao_shifted,doji_prev,hammer_prev,shooting_star_prev,engulfing_bullish_prev,bullish_candle_prev,bearish_candle_prev,body_size_prev,upper_shadow_prev,lower_shadow_prev
2019-09-06,4,9,3,2019,0,0,0,1,101.204,103.258,101.204,102.243,4810000.0,100.97720000000001,99.4977,100.1606,101.90104,104.01936726430365,96.30183273569635,7.7175345286073025,0.7698271050529113,57.58859064582424,-0.24872809492246972,-0.6069506834208264,1.519999999999999,1.939,2.0138999999999996,0.010366326746253473,0.014432761951689972,0.014730247639503091,2.054000000000002,0.5058422590068162,0.0030000000000001137,0.020089394872998663,2.057000000000002,2.057000000000002,0.0030000000000001137,0.010296340945247673,0.0103,0,0,0,0,1,0,1.0390000000000015,1.0150000000000006,0.0
2019-09-09,0,9,3,2019,0,0,0,0,102.247,103.182,102.246,102.935,3980000.0,101.3372,100.0245,100.10754999999999,101.94526,103.7683988791332,96.44670112086678,7.321697758266424,0.886174094226675,60.55934681940045,-0.024269084239804783,-0.49041436358462204,1.5024000000000002,1.7388999999999997,1.9957999999999998,0.010414712677022953,0.011258786121329951,0.014826555356207664,0.936000000000007,0.7361111111111133,0.0040000000000048885,0.009093117015592433,0.9390000000000072,0.9390000000000072,0.0030000000000001137,0.006768189509306355,0.0068000000000000005,0,0,0,0,1,0,0.6880000000000024,0.2469999999999999,0.0010000000000047748
2019-09-10,1,9,3,2019,0,0,0,1,102.937,104.26,102.793,103.181,5520000.0,101.84819999999999,100.6996,100.17085,101.98953999999999,104.00305976654441,96.33864023345559,7.664419533088818,0.8927433756730803,62.062031564194754,0.1714896173974978,-0.3580335673881981,1.5988,1.6380999999999986,1.9503999999999997,0.009355650158751245,0.009446704088816408,0.014095888230217117,1.4669999999999987,0.2644853442399396,0.001999999999995339,0.014217733885114495,1.4669999999999987,1.3250000000000028,0.1419999999999959,0.0023898576771748115,0.0024,0,0,1,0,1,0,0.24399999999999977,1.0790000000000077,0.14399999999999125
2019-09-11,2,9,3,2019,0,0,0,1,103.18,103.503,102.231,103.032,5480000.0,102.5184,101.2752,100.1575,102.02338,103.94543077801177,96.36956922198823,7.57586155602354,0.8794287921899118,56.275720164609055,0.3110214820147803,-0.2242225575076024,1.4510000000000018,1.5557000000000003,1.8958,0.006536610534039071,0.009760455538769896,0.013770622408873352,1.2720000000000056,0.6297169811320742,-0.000999999999990564,0.012345679012345734,1.2720000000000056,0.32200000000000273,0.9500000000000028,-0.0014440643141663267,-0.0014000000000000002,0,0,0,0,0,1,0.14800000000001035,0.3229999999999933,0.8010000000000019
2019-09-12,3,9,3,2019,0,0,0,0,103.036,104.156,103.036,103.446,4880000.0,102.9674,101.8004,100.3169,102.0802,104.38088709592576,96.25291290407425,8.127974191851507,0.8849790767220931,62.44294718539449,0.44982255563783724,-0.08941353487851443,1.3718000000000046,1.489200000000001,1.7848,0.004436061046073207,0.009686725636554362,0.011918840105993493,1.1200000000000045,0.36607142857142405,0.0040000000000048885,0.0108269048585736,1.1240000000000094,1.1240000000000094,0.0040000000000048885,0.00401816911250874,0.004,0,0,0,0,1,0,0.4099999999999966,0.710000000000008,0.0
2019-09-13,4,9,3,2019,0,0,0,1,103.453,104.618,103.453,104.371,4960000.0,103.39299999999999,102.1851,100.5826,102.12675999999999,104.98086297771226,96.18433702228774,8.796525955424528,0.9306700189594523,77.06718346253227,0.6272328263608813,0.05391573736936475,1.1948000000000036,1.3574000000000013,1.7027,0.004007017351798504,0.007418259857116667,0.01157430966510781,1.164999999999992,0.7879828326180244,0.007000000000005002,0.011162104415977543,1.171999999999997,1.171999999999997,0.007000000000005002,0.00894186338766123,0.0089,0,0,0,0,1,0,0.9179999999999922,0.2469999999999999,0.0
2019-09-16,0,9,3,2019,0,0,0,1,104.371,104.699,103.275,103.501,4040000.0,103.50619999999999,102.42170000000002,100.76735,102.12406000000001,105.33540167613626,96.19929832386373,9.136103352272528,0.7992139968863246,79.42082050428559,0.6896798153733812,0.18106855297016808,1.2918000000000007,1.3971000000000005,1.6984000000000001,0.006464847476371501,0.008274576345490475,0.011765707514816943,1.4239999999999924,0.15870786516853955,0.0,0.01375832117564074,1.4239999999999924,0.32800000000000296,1.0959999999999894,-0.008335648791330863,-0.0083,0,0,0,0,0,1,0.8699999999999903,0.32800000000000296,0.2259999999999991
2019-09-17,1,9,3,2019,0,0,0,0,103.496,104.005,102.782,103.68,6040000.0,103.606,102.7271,100.9779,102.11588,105.68019278455105,96.27560721544896,9.404585569102096,0.7873172858225145,78.21145374449341,0.7450251222592925,0.293859866827993,1.2430000000000008,1.4209000000000003,1.6575500000000005,0.0064389595316612066,0.007871029293941104,0.011700747087674613,1.222999999999999,0.7342600163532388,-0.005000000000009663,0.011795910493827149,1.222999999999999,0.5039999999999907,0.7190000000000083,0.0017294518893538058,0.0017000000000000001,0,0,0,0,1,0,0.1840000000000117,0.32499999999998863,0.7139999999999986
2019-09-18,2,9,3,2019,0,0,0,0,103.68,104.619,103.079,104.617,4570000.0,103.923,103.22070000000001,101.24765000000001,102.11762,106.14092057886204,96.35437942113798,9.78654115772406,0.844284047417583,78.24786700677281,0.8546429538962741,0.4060164842416492,1.2966000000000009,1.3738000000000015,1.6514000000000002,0.007121683312095977,0.0067140656897326165,0.011744650061415111,1.5400000000000063,0.9987012987013018,0.0,0.01472036093560326,1.5400000000000063,0.938999999999993,0.6010000000000133,0.00903742283950626,0.009000000000000001,0,0,0,0,1,0,0.9369999999999976,0.001999999999995339,0.6010000000000133
2019-09-19,3,9,3,2019,0,0,0,1,104.616,104.762,103.684,104.532,3880000.0,104.14020000000001,103.5538,101.41415,102.09192000000002,106.52275752580327,96.30554247419674,10.21721505160653,0.8051565406279422,71.96405085488816,0.9240057227982561,0.5096143319529707,1.2873999999999994,1.3296000000000021,1.6043500000000008,0.0072880184296140425,0.005814986896649996,0.011037035948426362,1.078000000000003,0.7866419294990693,-0.0010000000000047748,0.010312631538667613,1.078000000000003,0.14499999999999602,0.9330000000000069,-0.0008124874542378979,-0.0008,1,0,0,0,0,1,0.08400000000000318,0.1460000000000008,0.847999999999999
2019-09-20,4,9,3,2019,0,0,0,0,104.555,106.001,104.286,104.339,4920000.0,104.1338,103.7634,101.63055,102.07578,106.8542656558042,96.4068343441958,10.447431311608398,0.7592455426809626,68.40110268780147,0.9524237813647716,0.5981762218353309,1.3960000000000008,1.295400000000002,1.617200000000001,0.006289033061358178,0.005437730265629817,0.010615769731295249,1.7150000000000034,0.030903790087461903,0.023000000000010346,0.016436806946587598,1.7150000000000034,1.4690000000000083,0.2459999999999951,-0.0018463245704664066,-0.0018,0,0,1,0,0,1,0.21600000000000819,1.445999999999998,0.05299999999999727
2019-09-23,0,9,3,2019,0,0,0,0,104.339,105.044,103.914,104.817,6770000.0,104.397,103.95160000000001,101.98805,102.094,107.04565157325058,96.93044842674942,10.115203146501159,0.7796730781406525,74.15561959654173,1.0019658639298257,0.67893415025423,1.3372000000000015,1.3145000000000011,1.5267000000000004,0.0044022456390036685,0.005267977114553964,0.00874128283095964,1.1299999999999955,0.7991150442477833,0.0,0.010780693971397727,1.1299999999999955,0.7049999999999983,0.42499999999999716,0.004581220828261623,0.0046,0,0,0,0,1,0,0.47799999999999443,0.22700000000000387,0.42499999999999716
2019-09-24,1,9,3,2019,0,0,0,1,104.817,104.817,104.02,104.638,6770000.0,104.5886,104.09729999999999,102.39845,102.1107,106.85321886872337,97.94368113127662,8.909537737446755,0.751365454190422,81.33771652547745,1.0150832691995504,0.7461639740432942,1.2520000000000011,1.247500000000001,1.4427999999999996,0.004809567798400665,0.005377464759554269,0.007980043527443605,0.796999999999997,0.7754077791719091,0.0,0.007616735793879824,0.796999999999997,0.0,0.796999999999997,-0.0017077382485664039,-0.0017000000000000001,0,1,0,0,0,1,0.17899999999998784,0.0,0.6180000000000092
2019-09-25,2,9,3,2019,0,1,0,1,104.638,104.893,103.504,103.876,3970000.0,104.4404,104.1817,102.72845,102.11272000000001,106.51288479615896,98.94401520384103,7.568869592317924,0.6516144499523051,68.70367780729981,0.9530062132803749,0.7875324218907104,1.2217999999999989,1.2591999999999999,1.40745,0.004213490988388385,0.006003031222189758,0.008289192877924097,1.3889999999999958,0.2678185745140396,0.0,0.013371712426354458,1.3889999999999958,0.25499999999999545,1.1340000000000003,-0.00728224927846477,-0.0073,0,0,0,0,0,1,0.7620000000000005,0.25499999999999545,0.3719999999999999
2019-09-26,3,9,3,2019,0,1,0,0,103.857,104.481,103.034,104.481,4120000.0,104.43019999999999,104.2852,103.04279999999999,102.12521999999998,106.24027015788879,99.84532984211118,6.394940315777603,0.7248965477366036,66.66666666666674,0.9417719818533214,0.8183803338832326,1.295599999999996,1.2914999999999979,1.3903499999999993,0.005343893944374052,0.006135242803546072,0.008187617906633256,1.4469999999999885,1.0,-0.019000000000005457,0.013849408026339608,1.4469999999999885,0.6049999999999898,0.8419999999999987,0.0058242519927604874,0.0058,0,0,0,0,1,0,0.6239999999999952,0.0,0.8229999999999933
2019-09-27,4,9,3,2019,0,1,0,0,104.485,105.342,104.337,105.319,4139999.9999999995,104.62620000000001,104.38,103.28254999999999,102.13726000000001,106.40294993895182,100.16215006104815,6.240799877903669,0.8263123381363856,67.37609329446072,0.9890867921956215,0.8525216255457106,1.1535999999999944,1.2747999999999977,1.3160999999999994,0.00627254069386978,0.006008562992930526,0.006732808687899395,1.0049999999999955,0.9771144278607002,0.0040000000000048885,0.009542437736780594,1.0049999999999955,0.8610000000000042,0.14399999999999125,0.00802059704635294,0.008,0,0,0,0,1,0,0.8340000000000032,0.022999999999996135,0.14799999999999613
2019-09-30,0,9,3,2019,0,1,1,0,105.319,105.633,104.506,105.078,3470000.0,104.67840000000001,104.5377,103.47970000000001,102.16977999999999,106.52616688201617,100.43323311798385,6.092933764032324,0.7623202650642692,63.83661560904458,0.995660084717997,0.8811493173801679,1.1529999999999945,1.2450999999999979,1.321099999999999,0.0062872530555954835,0.005226898299516915,0.006749138375864495,1.1269999999999953,0.5075421472937046,0.0,0.010725365918650863,1.1269999999999953,0.31399999999999295,0.8130000000000024,-0.002288286064242917,-0.0023,0,0,0,0,0,1,0.24099999999999966,0.31399999999999295,0.5720000000000027
2019-10-01,1,10,4,2019,1,0,0,0,105.077,105.178,104.638,104.745,3900000.0,104.69980000000001,104.6442,103.68565000000001,102.1857,106.46503404953336,100.90626595046666,5.558768099066697,0.6905727997859556,62.16792157976995,0.962899443990878,0.89749934270231,1.1015999999999935,1.1767999999999972,1.2988499999999987,0.0064482171509965165,0.00543121544109066,0.006660133825366454,0.539999999999992,0.1981481481481498,-0.0010000000000047748,0.005155377344980591,0.539999999999992,0.09999999999999432,0.4399999999999977,-0.0031690744018728623,-0.0032,0,0,0,0,0,1,0.33199999999999363,0.10099999999999909,0.10699999999999932
2019-10-02,2,10,4,2019,1,0,0,1,104.745,105.121,103.837,104.053,4099999.9999999995,104.7352,104.58779999999999,103.90425,102.19268,105.94775780716846,101.86074219283155,4.087015614336906,0.5363957503558807,54.147874812081454,0.8710567830908218,0.8922108307800124,1.0805999999999927,1.1511999999999958,1.2624999999999986,0.00625585563597773,0.005114104918510784,0.006434094381378297,1.2839999999999918,0.16822429906541694,0.0,0.012339865260972695,1.2839999999999918,0.37599999999999056,0.9080000000000013,-0.006606520597641996,-0.0066,0,0,0,0,0,1,0.6920000000000073,0.37599999999999056,0.21599999999999397
2019-10-03,3,10,4,2019,1,0,0,1,104.049,104.049,100.944,101.031,5070000.0,104.0452,104.23769999999999,103.89574999999999,102.1309,105.98744786236732,101.80405213763267,4.183395724734652,-0.1847905836547879,32.26046314000426,0.5481024842877531,0.8233891614815606,1.4129999999999938,1.354299999999995,1.3419499999999984,0.013673020206820067,0.010374497767950507,0.008860020719592188,3.105000000000004,0.02801932367149861,-0.003999999999990678,0.030733141313062366,3.1089999999999947,0.003999999999990678,3.1089999999999947,-0.02904289160331741,-0.028999999999999998,0,0,0,0,0,1,3.0180000000000007,0.0,0.0870000000000033
2019-10-04,4,10,4,2019,1,0,0,0,101.031,101.56,99.826,101.516,4670000.0,103.2846,103.95540000000001,103.85940000000001,102.10812,106.09251916858825,101.62628083141176,4.466238337176492,-0.02469210621694566,39.0076420423081,0.32751888853844946,0.7242151068929384,1.5587999999999966,1.3561999999999954,1.3257999999999988,0.01286303647531088,0.010689798556806636,0.00860388353306222,1.7340000000000089,0.9746251441753191,0.0,0.017081051262855203,1.7340000000000089,0.5289999999999964,1.2050000000000125,0.0048005067751482056,0.0048,0,1,0,0,1,0,0.48499999999999943,0.04399999999999693,1.2050000000000125
2019-10-07,0,10,4,2019,0,0,0,0,101.516,102.58,101.057,102.551,4650000.0,102.77920000000002,103.7288,103.84020000000001,102.10276000000002,106.11303376104078,101.56736623895924,4.545667522081544,0.21638928853959388,44.289327263530566,0.23352867661479593,0.62607782083731,1.6379999999999968,1.3954999999999955,1.3549999999999982,0.015088636422633661,0.011246849216774716,0.008784742315412666,1.5229999999999961,0.9809586342744606,0.0,0.014851147234059113,1.5229999999999961,1.063999999999993,0.4590000000000032,0.010195437172465294,0.0102,0,0,0,0,1,0,1.0349999999999966,0.028999999999996362,0.4590000000000032
2019-10-08,1,10,4,2019,0,0,0,1,102.546,102.546,100.542,100.573,3940000.0,101.94480000000001,103.3223,103.7098,102.04456,106.4023781501751,101.0172218498249,5.385156300350189,-0.08249005693595675,31.493684788577625,-0.0005608475603366969,0.5007500871577807,1.9317999999999984,1.516699999999996,1.3820999999999983,0.016333167371532422,0.012480608817390817,0.009740269690153675,2.004000000000005,0.015469061876243325,-0.0049999999999954525,0.019925825022620434,2.0090000000000003,0.0049999999999954525,2.0090000000000003,-0.019287964037405847,-0.019299999999999998,0,0,0,0,0,1,1.9730000000000132,0.0,0.0309999999999917
2019-10-09,2,10,4,2019,0,0,0,1,100.565,101.296,99.868,99.981,4340000.0,101.13040000000001,102.9328,103.55725,101.98552,106.7167468870076,100.39775311299239,6.318993774015212,-0.06595244874368388,30.097087378640722,-0.23118300071679698,0.3543634695828651,1.9606000000000023,1.5205999999999975,1.3898999999999986,0.016351566156982602,0.012446130248579042,0.009795808939722817,1.4280000000000115,0.07913165266106346,-0.007999999999995566,0.01428271371560608,1.4280000000000115,0.7230000000000132,0.7049999999999983,-0.005886271663368858,-0.0059,0,0,0,0,0,1,0.5840000000000032,0.7310000000000088,0.11299999999999955
2019-10-10,3,10,4,2019,0,0,0,1,100.005,101.567,100.005,101.249,3940000.0,101.17399999999999,102.6096,103.44739999999999,101.97426000000002,106.77165848638064,100.12314151361933,6.648516972761314,0.16933979276780944,37.64790534058199,-0.3080843115861853,0.22187391334905499,1.656000000000003,1.5344999999999984,1.412999999999998,0.01316486753325135,0.013198180742894656,0.010232484979543384,1.5619999999999976,0.796414852752882,0.02400000000000091,0.015427312862349236,1.5859999999999985,1.5859999999999985,0.02400000000000091,0.01268240965783507,0.0127,0,0,0,0,1,0,1.2439999999999998,0.31799999999999784,0.0
2019-10-11,4,10,4,2019,0,0,0,1,101.244,102.483,101.152,101.817,4370000.0,101.2342,102.2594,103.31969999999998,101.96808000000001,106.69046659093884,99.94893340906113,6.741533181877713,0.27709818234827044,38.09334815050007,-0.3195131527335775,0.11359650013252846,1.575400000000002,1.5670999999999993,1.4209499999999984,0.013235743534131296,0.012993773651504972,0.010087814407936034,1.331000000000003,0.4996243425995421,-0.0049999999999954525,0.013072473162634955,1.331000000000003,1.2340000000000089,0.0969999999999942,0.0056099319499451905,0.005600000000000001,0,0,0,0,1,0,0.5729999999999933,0.666000000000011,0.09199999999999875
2019-10-14,0,10,4,2019,0,0,0,1,101.819,104.381,101.819,103.832,4350000.0,101.4904,102.1348,103.33624999999999,101.99124,106.71400770376242,99.95849229623757,6.755515407524854,0.573384482174046,47.207981155604784,-0.1640854567353216,0.05806010875895844,1.783600000000004,1.7108000000000003,1.4779499999999992,0.015470317662008074,0.014917952511868707,0.010961739938887083,2.5619999999999976,0.7857142857142829,0.0020000000000095497,0.02467447415055087,2.564000000000007,2.564000000000007,0.0020000000000095497,0.019790408281524785,0.019799999999999998,0,0,0,0,1,0,2.012999999999991,0.5490000000000066,0.0
2019-10-15,1,10,4,2019,0,0,0,1,103.834,104.305,103.438,104.302,2990000.0,102.2362,102.09049999999999,103.36735000000002,102.07532,106.76979768087858,99.96490231912145,6.804895361757133,0.6373496505548983,51.50615188799321,-0.0029488236114758593,0.04585832228487158,1.555200000000005,1.7435000000000016,1.4601499999999994,0.00960984963317359,0.014997148272808368,0.010999827889677016,0.8670000000000044,0.9965397923875431,0.0020000000000095497,0.008312400529232463,0.8670000000000044,0.4730000000000132,0.39399999999999125,0.004526542876955197,0.0045000000000000005,0,0,0,0,1,0,0.4680000000000035,0.0030000000000001137,0.3960000000000008
2019-10-16,2,10,4,2019,0,0,0,0,104.299,105.048,104.052,104.49,4090000.0,103.13799999999999,102.13419999999999,103.36099999999999,102.12184,106.75408895133066,99.96791104866932,6.786177902661336,0.6663675807198106,50.032786885245905,0.13832858209651988,0.06435237424720125,1.4688000000000017,1.714700000000002,1.4329499999999988,0.007301247011788704,0.014840539320725583,0.010816774622374022,0.9959999999999951,0.4397590361445686,-0.0030000000000001137,0.00953201263278778,0.9959999999999951,0.7459999999999951,0.25,0.0018024582462463634,0.0018,0,0,0,0,1,0,0.1909999999999883,0.5580000000000069,0.2469999999999999
2019-10-17,3,10,4,2019,0,0,0,0,104.486,105.462,103.521,105.423,4510000.0,103.9728,102.57339999999999,103.40554999999999,102.17466,106.885656137229,99.92544386277098,6.96021227445803,0.7898546654106327,50.376266280752525,0.3218669645503951,0.11585529230784004,1.5398000000000025,1.5979000000000028,1.4760999999999989,0.006999590584269756,0.010722806124737637,0.01099633122797082,1.9410000000000025,0.9799072642967536,-0.003999999999990678,0.018411542073361625,1.9410000000000025,0.9720000000000084,0.9689999999999941,0.008929084122882625,0.0089,0,0,0,0,1,0,0.9369999999999976,0.03900000000000148,0.9650000000000034
2019-10-18,4,10,4,2019,0,0,0,1,105.389,105.891,104.827,105.016,4190000.0000000005,104.6126,102.92339999999999,103.4394,102.19268,106.97053110848728,99.90826889151273,7.0622622169745455,0.7232429144602635,49.77834977834979,0.4295296064780416,0.1785901551418804,1.4864000000000033,1.5309000000000026,1.443549999999999,0.008881093696940125,0.0110248842784288,0.011027960531005262,1.0640000000000072,0.17763157894737397,-0.034000000000006025,0.010131789441608965,1.0640000000000072,0.4680000000000035,0.5960000000000036,-0.0038606376217713567,-0.0039000000000000003,0,0,0,0,0,1,0.37299999999999045,0.5020000000000095,0.18900000000000716
2019-10-21,0,10,4,2019,0,0,0,1,105.012,105.464,104.525,104.729,4480000.0,104.792,103.1412,103.43499999999999,102.20734,106.9591157756327,99.91088422436728,7.048231551265417,0.6835921522424573,49.94261119081777,0.48609116802846586,0.24009035771919754,1.1614000000000004,1.4725000000000024,1.4339999999999988,0.005263685220802577,0.01090336126677113,0.011002608188336066,0.938999999999993,0.2172523961661289,-0.0040000000000048885,0.008965997956630856,0.938999999999993,0.4479999999999933,0.49099999999999966,-0.0027329168888551303,-0.0027,0,0,0,0,0,1,0.28300000000000125,0.4519999999999982,0.20399999999999352
2019-10-22,1,10,4,2019,0,0,0,1,104.729,106.027,104.696,106.022,3500000.0,105.136,103.68610000000001,103.50420000000001,102.28948,107.17891299846887,99.82948700153115,7.349425996937725,0.8425845774961312,56.77051096898427,0.6280115804337498,0.31767460226210803,1.2542000000000002,1.4047000000000025,1.4606999999999992,0.007131493987864698,0.008258267932422469,0.011330629675971586,1.331000000000003,0.9962434259954955,0.0,0.012553998226783148,1.331000000000003,1.2980000000000018,0.03300000000000125,0.01234615054091992,0.0123,0,0,0,0,1,0,1.2930000000000064,0.0049999999999954525,0.03300000000000125
2019-10-23,2,10,4,2019,0,0,0,0,106.023,107.421,105.927,107.381,5220000.0,105.7142,104.42609999999999,103.67945,102.37111999999999,107.74260384245196,99.61629615754805,8.126307684903907,0.9555020734541345,74.65444944867211,0.8404562160169746,0.42223092501308146,1.353800000000001,1.4113000000000013,1.4659499999999994,0.008179018238070985,0.007523442503877189,0.011474147759676237,1.4939999999999998,0.973226238286475,0.000999999999990564,0.01391307587003287,1.4939999999999998,1.399000000000001,0.09499999999999886,0.0128180943577747,0.0128,0,0,0,0,1,0,1.358000000000004,0.04000000000000625,0.09599999999998943
2019-10-24,3,10,4,2019,0,0,0,1,107.381,107.959,107.041,107.544,4660000.0,106.1384,105.0556,103.8326,102.51683999999999,108.23934021544038,99.42585978455962,8.813480430880759,0.921104923203319,74.0044600191143,1.0103264437130406,0.5398500287530734,1.1492000000000018,1.3445000000000022,1.4395000000000002,0.008073068876095603,0.00744600119997279,0.011433479706615318,0.9180000000000064,0.5479302832243972,0.0,0.008536041062262948,0.9180000000000064,0.578000000000003,0.3400000000000034,0.0015179594155390053,0.0015,0,0,0,0,1,0,0.1629999999999967,0.41500000000000625,0.3400000000000034
2019-10-25,4,10,4,2019,0,1,0,1,107.553,107.744,106.593,106.986,5620000.0,106.53240000000001,105.57249999999999,103.91595,102.67541999999999,108.50053650951443,99.33136349048556,9.169173019028875,0.8348229980641334,68.35830780693766,1.0873891412673515,0.649357851255929,1.1665999999999996,1.3265000000000016,1.4468000000000003,0.008411783963360916,0.008259480248452264,0.011418999417930276,1.1509999999999962,0.3414422241529122,0.009000000000000341,0.01075841698913873,1.1509999999999962,0.20000000000000284,0.9509999999999934,-0.005188573979022504,-0.0052,0,0,0,0,0,1,0.5669999999999931,0.1910000000000025,0.3930000000000007
2019-10-28,0,10,4,2019,0,1,0,0,106.99,108.083,106.99,107.364,5400000.0,107.05940000000001,105.9257,104.03025,102.82658,108.84502895323192,99.21547104676807,9.629557906463845,0.84619969394049,82.40290104017565,1.1655278457185574,0.7525918501484548,1.1982,1.1798000000000002,1.4453000000000003,0.007634978922053947,0.006418458935962707,0.011409043542972879,1.0930000000000035,0.3421774931381594,0.003999999999990678,0.010180321150478778,1.0969999999999942,1.0969999999999942,0.003999999999990678,0.00353317256463459,0.0034999999999999996,0,0,0,0,1,0,0.37400000000000944,0.7189999999999941,0.0
2019-10-29,1,10,4,2019,0,1,0,1,107.366,108.393,107.362,108.187,3970000.0,107.4924,106.3142,104.20235,103.00094000000001,109.35865003108727,99.04604996891273,10.312600062174539,0.8863865539220561,88.30999066293188,1.2791176814484828,0.8578970164084605,1.1382000000000005,1.1962000000000004,1.469850000000001,0.0067449822724555426,0.006556620857757809,0.011450875796901738,1.031000000000006,0.8001939864209487,0.001999999999995339,0.009529795631637868,1.031000000000006,1.0289999999999964,0.0020000000000095497,0.007665511717149132,0.0077,0,0,0,0,1,0,0.820999999999998,0.20600000000000307,0.0040000000000048885
2019-10-30,2,10,4,2019,0,1,0,0,108.189,108.195,107.313,107.556,4310000.0,107.52740000000001,106.6208,104.37750000000001,103.16761999999999,109.74605179923945,99.00894820076057,10.737103598478882,0.7960295549770313,81.30646282140378,1.3031995449810694,0.9469575221229825,1.0157999999999987,1.1847999999999999,1.449750000000001,0.005786014746768778,0.00721174112228288,0.011422666377017996,0.8819999999999908,0.27551020408162985,0.001999999999995339,0.00820037933727538,0.8819999999999908,0.007999999999995566,0.8739999999999952,-0.005832493737694899,-0.0058,0,0,0,0,0,1,0.6329999999999956,0.006000000000000227,0.242999999999995
2019-10-31,3,10,4,2019,0,1,0,1,107.557,108.408,106.622,108.408,5450000.0,107.7002,106.91929999999999,104.74635,103.31174000000001,110.16029430687642,99.33240569312359,10.827888613752833,0.8381684214362181,81.81905957323553,1.375181636979761,1.0326023450943382,1.1893999999999978,1.1692999999999998,1.3836000000000013,0.0067419047202725724,0.00712496300409223,0.008893833718094157,1.7860000000000014,1.0,0.0010000000000047748,0.016474798907829692,1.7860000000000014,0.8520000000000039,0.9339999999999975,0.007921454870021272,0.0079,0,0,0,0,1,0,0.8509999999999991,0.0,0.9350000000000023
2019-11-01,4,11,4,2019,1,0,0,1,108.403,108.403,106.356,107.22,5380000.0,107.747,107.13969999999999,105.03155,103.45592,110.32868465644269,99.7344153435573,10.594269312885388,0.7065692248674742,67.77544596012595,1.3211370465288184,1.0903092853812344,1.3695999999999997,1.2680999999999998,1.399500000000001,0.008470785845909152,0.008144863844240253,0.009458984949481442,2.0470000000000113,0.4220810942843183,-0.0049999999999954525,0.01909158739041234,2.0520000000000067,0.0049999999999954525,2.0520000000000067,-0.01095860084126632,-0.011000000000000001,0,0,0,0,0,1,1.183000000000007,0.0,0.8640000000000043
2019-11-04,0,11,4,2019,1,0,0,0,107.221,108.496,107.22,108.196,5470000.0,107.9134,107.4864,105.31379999999999,103.66650000000001,110.65580008276636,99.97179991723361,10.684000165532751,0.7697678730198984,69.40015942606614,1.3415962757022442,1.1405666834454364,1.4054000000000002,1.3018,1.3871500000000012,0.00930055489894905,0.008222666881915424,0.009416960337453506,1.2759999999999962,0.764890282131663,0.0010000000000047748,0.011793411956079672,1.2759999999999962,1.2759999999999962,0.0,0.00910277933221404,0.0091,0,0,0,0,1,0,0.9749999999999943,0.29999999999999716,0.0010000000000047748
2019-11-05,1,11,4,2019,1,0,0,0,108.196,109.352,108.196,108.779,5180000.0,108.0318,107.7621,105.72409999999999,103.91347999999999,110.78615882392806,100.66204117607192,10.124117647856139,0.8017448143391441,70.55891093854856,1.3888438623685744,1.1902221192300642,1.4304000000000001,1.2843000000000004,1.3445000000000014,0.008978212590050012,0.00764557893846394,0.007870612496393457,1.156000000000006,0.504325259515567,0.0,0.01062705117715741,1.156000000000006,1.156000000000006,0.0,0.005388369255795,0.0054,0,0,0,0,1,0,0.5829999999999984,0.5730000000000075,0.0
2019-11-06,2,11,4,2019,0,0,0,1,108.779,109.343,108.253,108.719,5660000.0,108.2644,107.89589999999998,106.16099999999999,104.14234,110.60680663453161,101.71519336546837,8.891613269063242,0.7876868260678975,67.24210085792004,1.4052475970801623,1.2332272148000838,1.4720000000000026,1.2439000000000007,1.327600000000001,0.008235094945749139,0.006779508582569491,0.007605330609443618,1.0900000000000034,0.42752293577980965,0.0,0.010025846448182963,1.0900000000000034,0.5640000000000072,0.5259999999999962,-0.0005515770507175111,-0.0006,1,0,0,0,0,1,0.060000000000002274,0.5640000000000072,0.465999999999994
2019-11-07,3,11,4,2019,0,0,0,0,108.719,109.633,107.446,108.36,5510000.0,108.2548,107.97749999999999,106.51654999999998,104.34566,110.41160016386364,102.62149983613632,7.790100327727316,0.7366400845235105,67.58149316508937,1.3734471317165458,1.2612711981833762,1.552200000000002,1.3707999999999998,1.357650000000001,0.007797010066352113,0.006928816985231866,0.007509114995486639,2.1869999999999976,0.4179240969364437,0.0,0.020182724252491673,2.1869999999999976,0.9140000000000015,1.2729999999999961,-0.003302090710915251,-0.0033,0,0,0,0,0,1,0.35899999999999466,0.9140000000000015,0.9140000000000015
